generation,string,error,chain
8,RBRBYBGBGBRY,0.416666667,E
8,RYRYRBYBY,0.333333333,E
8,YGYRYBGB,0.25,E
8,BBYBGYBRB,0.111111111,E
8,YGYBYRBRG,0.222222222,E
8,GYGYBYBYRBRBGR,0.285714286,E
8,GBGBGYRYGY,0.3,E
8,YRYRYBYG,0.25,E
8,GGRBRYYG,0.25,E
8,YRYRYBGBGY,0.2,E
8,GGBYBYGRGRY,0.454545455,E
8,YYRRYYRRGYBR,0.333333333,E
8,YGYGYBYBRYGYG,0.230769231,E
8,YGYGRBYRGYG,0.272727273,E
8,YRYRYGYBYRYG,0.5,E
8,GYGYBYBYGRGRGYGY,0.25,E
8,GBGBGBYRYRRB,0.166666667,E
8,GRGRBYGRYG,0.4,E
8,RBYYBRGYGYGYR,0.538461538,E
8,YRYRYRGBGBGBR,0,E
8,YYRBGGY,0.25,E
8,GGBYRRBYGRR,0.363636364,E
8,GYBYRYRG,0.25,E
8,RYRYGRYB,0.125,E
8,RYRYRBRBYBGYR,0.307692308,E
8,YRYRYBYGRY,0.3,E
8,GBGBGYGYRYRGY,0.307692308,E
8,YRYRGBRGY,0.5,E
8,GYYBRYG,0.125,E
8,BBRRYGYB,0.125,E
8,GBGYRGB,0,E
8,YRYRGBRBYGYGYGY,0.6,E
8,GYGYBYRBG,0.222222222,E
8,RYRYGBGBRBY,0.818181818,E
8,GYGYRYBRBRG,0.181818182,E
8,BRBRGYGYGR,0,E
8,RRBGYGBYRR,0.181818182,E
8,GBGBYYGBGYRR,0.416666667,E
8,RYRYBYYBGBGRYGR,0.533333333,E
8,YBYBYRGYGY,0.4,E
8,RBRBRYRYRGRGRB,0.214285714,E
8,RYRBGRGB,0.333333333,E
8,GBGBGRRBBY,0.4,E
8,GBGBGRGRYG,0.5,E
8,GBGBYRYRGYBG,0.666666667,E
8,YGYGYBYBRYRYGRB,0.4,E
8,YBYBGRGRYB,0.2,E
8,YRGYBYBYB,0.333333333,E
8,GGBYRBYG,0.3,E
8,GBGBGYBRBRG,0.363636364,E
8,YYRBRBGRGR,0,E
8,YYBBYRBGGG,0.1,E
8,GBGBRBRBGYGYRYRY,0.4375,E
8,YRYRBGBGRGY,0.363636364,E
8,RBRBBYGBYR,0.1,E
8,RRGYRGYRBRYY,0.5,E
9,GYGBRBYGB,0.222222222,E
9,BRGBBYRG,0,E
9,RBRBGYGYGYR,0,E
9,YRYBRGY,0,E
9,RBRYGYRBR,0,E
9,RYRYBYRYR,0,E
9,YGYRBGY,0.222222222,E
9,BBYBGYBR,0,E
9,YGYRBRG,0.125,E
9,GYGYBRBRGR,0,E
9,GBGBRYGYR,0.111111111,E
9,YRYRYBGY,0.25,E
9,GGBRYGG,0,E
9,YRYRYBGY,0,E
9,GRYBGGRYB,0.222222222,E
9,YYRRYGBR,0,E
9,YGYGBRYGYG,0,E
9,YGYGRBRYGR,0.1,E
9,GYRBRYGBY,0,E
9,GYGYBYBRBRBGYGY,0.133333333,E
9,GBGBYRYRRB,0,E
9,GRBYRGYG,0.5,E
9,RBRYGYBRG,0.444444444,E
9,YRYRYRGBGBGBR,0,E
9,YYRYBGYY,0,E
9,GGBYGRRYG,0.1,E
9,GYRYBYRG,0.4,E
9,RYRYGRYR,0,E
9,YRYRBRGYBR,0,E
9,YRYRYBRG,0,E
9,GBGBYRYRGYB,0,E
9,RYRYGBGBYR,0,E
9,GYYBRYBG,0.125,E
9,BBRRYGBB,0,E
9,GBGYRGB,0.125,E
9,YRYRBGBR,0,E
9,GYGBYBRBG,0.1,E
9,GBGBRYRYRGY,0,E
9,GYGYRBRBG,0,E
9,BRBRGYGYGR,0,E
9,RRBGYRBYGRR,0.363636364,E
9,GBGBYRGY,0,E
9,RYRBGBYBG,0.222222222,E
9,YBYRGRY,0,E
9,BRBRYRYRGBRB,0.25,E
9,RYRBRGBGR,0.222222222,E
9,GBGRBBYG,0.111111111,E
9,GBGRYGBGR,0.222222222,E
9,YRYRGBGBRYG,0,E
9,YGYGYRBYRBG,0.307692308,E
9,YBYBRGRGYB,0,E
9,YRYRGYBYB,0.111111111,E
9,GGBYRGYRGG,0.3,E
9,GBGBGYR,0,E
9,YYRBRBGRGR,0,E
9,YYBBYRBGG,0,E
9,GBGBRYRYGYGBG,0,E
9,RYRYBGBGYGR,0,E
9,RBRBBYGBR,0,E
9,RGYBYRGY,0.111111111,E
10,GYGBRBGY,NA,E
10,BRGBBYRG,NA,E
10,RBRBGYGYGYR,NA,E
10,YRYBRGY,NA,E
10,RBRYGYRBR,NA,E
10,RYRYBYRYR,NA,E
10,YGYRBRYGY,NA,E
10,BBYBGYBR,NA,E
10,YGYRBRYG,NA,E
10,GYGYBRBRGR,NA,E
10,GBGBRYGBR,NA,E
10,YRYRYGBY,NA,E
10,GGBRYGG,NA,E
10,YRYRYBGY,NA,E
10,GRYBGGYRB,NA,E
10,YYRRYGBR,NA,E
10,YGYGBRYGYG,NA,E
10,YGYGRBYGR,NA,E
10,GYRBRYGBY,NA,E
10,GYGYBYBRBRBYGYG,NA,E
10,GBGBYRYRRB,NA,E
10,GRYBRYGR,NA,E
10,RBRYGBGYR,NA,E
10,YRYRYRGBGBGBR,NA,E
10,YYRYBGYY,NA,E
10,GGBYGRRYGG,NA,E
10,GRYRBRYRGR,NA,E
10,RYRYGRYR,NA,E
10,YRYRBRGYBR,NA,E
10,YRYRYBRG,NA,E
10,GBGBYRYRGYB,NA,E
10,RYRYGBGBYR,NA,E
10,GYYBRYRG,NA,E
10,BBRRYGBB,NA,E
10,GBGBYRGB,NA,E
10,YRYRBGBR,NA,E
10,GYGBYBYRBG,NA,E
10,GBGBRYRYRGY,NA,E
10,GYGYRBRBG,NA,E
10,BRBRGYGYGR,NA,E
10,RRYBGYRRYGB,NA,E
10,GBGBYRGY,NA,E
10,RYRBGBYGY,NA,E
10,YBYRGRY,NA,E
10,BRBRYRYGYBR,NA,E
10,RYRBRBGBR,NA,E
10,GBGRBBYGR,NA,E
10,GBGRYGRYR,NA,E
10,YRYRGBGBRYG,NA,E
10,YGYGYRYBYGYGY,NA,E
10,YBYBRGRGYB,NA,E
10,YRYRGYBY,NA,E
10,GGBRYRBGG,NA,E
10,GBGBGYR,NA,E
10,YYRBRBGRGR,NA,E
10,YYBBYRBGG,NA,E
10,GBGBRYRYGYGBG,NA,E
10,RYRYBGBGYGR,NA,E
10,RBRBBYGBR,NA,E
10,RGYBYRGYB,NA,E
0,RBYGYGYRGBRB,0.166666667,F
0,YYGGRBYRRGBB,0.333333333,F
0,BBGBRYRGRGYY,0.416666667,F
0,YGYGRBRRGYBB,0.333333333,F
0,GBRGGBBYRRYY,0.166666667,F
0,GYRGGRBBBRYY,0.333333333,F
0,RYYGYRBGGRBB,0.416666667,F
0,GGBYBYGRRBRY,0.25,F
0,GRYRYBYBGBRG,0.25,F
0,YGRBYRYRGBBG,0.076923077,F
0,YBRGYYBRGRBG,0.230769231,F
0,GRBYRGBYRYGB,0.416666667,F
0,RRGGYBGYBYBR,0.25,F
0,GYBBYRGRRYBG,0.25,F
0,GBRYYBGYBRRG,0.416666667,F
0,YBGRYGBBRRYG,0.333333333,F
0,RBGBYGYYBRGR,0.333333333,F
0,YRBGYYRGGRBB,0.5,F
0,RGGYBGBBRYRY,0.25,F
0,YYRRBRYGBBGG,0.5,F
0,GBBRYRYBGYRG,0.461538462,F
0,GGRRBYBGYBYR,0.5,F
0,RGYYRRBYGBBG,0.307692308,F
0,GBYYBGYRBRRG,0.166666667,F
0,YGYRRYRBBBGG,0.357142857,F
0,RGBBBRYGGRYY,0.307692308,F
0,BYRRGBRYGYGB,0.333333333,F
0,YRGYBGBBRGRY,0.333333333,F
0,GBBRYGRGYBYR,0.333333333,F
0,RBGRYGGRBYYB,0.583333333,F
0,YRGBYGRYGBBR,0.333333333,F
0,YGRYGBBGRBYR,0.5,F
0,BRGRYGYRBBGY,0.333333333,F
0,YGBYYBRGRGRB,0.230769231,F
0,YYGBGRGBBRRY,0.416666667,F
0,BYRBYGBGGRYR,0.416666667,F
0,GYGYYRRGBRBB,0.5,F
0,BRGRRGGBBYYY,0.230769231,F
0,YBBBRGRYYGRG,0.333333333,F
0,RYBGGBYRRBYG,0.333333333,F
0,GYBYGRBYRGBR,0.25,F
0,YRGGBBYGYBRR,0.333333333,F
0,GGRBRYBBRGYY,0.5,F
0,YYGBGGBRBRRY,0.333333333,F
0,GBGYRGRYBRYB,0.333333333,F
0,BGYGBBYRGYRR,0.583333333,F
0,YBRGRYGGYRBB,0.416666667,F
0,GGBRBGYYBRYR,0.5,F
0,RGRBYRBGYBGY,0.384615385,F
0,BGBRYGGRYRYB,0.416666667,F
0,GRYRBGBBGYRY,0.230769231,F
0,RYGYGBBBYRRG,0.5,F
0,GGYYBYBGBRRR,0.083333333,F
0,BYBRYYRGGBRG,0.416666667,F
0,RYGBYRGRYBBG,0.583333333,F
0,GBRGYRGBYBYR,0.333333333,F
0,RBGGYYBGYRRB,0.153846154,F
0,GBRGYGYYBRRB,0.214285714,F
0,RGRRYYGYBBBG,0.25,F
0,RGYRBGYYBGRB,0.416666667,F
1,RBYGYGYGRBRB,0.166666667,F
1,YYGGRBRYGRR,0.181818182,F
1,GBGRBGRGYGY,0,F
1,GYGYGRBRGBYB,0.25,F
1,GBRGGBRRYY,0.181818182,F
1,GYRGRGYBRY,0,F
1,RYRYYGYBGRB,0.454545455,F
1,GGBGBYGRRY,0.1,F
1,GRYRYBRBRYRG,0.142857143,F
1,YGRBYRYRBGBBG,0.285714286,F
1,YBRGYYBRGYRGR,0.1875,F
1,GBGRGBYBRY,0.272727273,F
1,RRGGYBGBR,0,F
1,GYBBYRGRRRY,0.25,F
1,GBYRYBYRGG,0,F
1,GYBGYGBRYYG,0.272727273,F
1,RBGYGYBGYRGR,0.166666667,F
1,YRBBGRBRGG,0.1,F
1,RGYYBGRYRY,0.272727273,F
1,YRYRRGRBRG,0,F
1,GBGBBYRYRRGBG,0.230769231,F
1,RRGGBYGYR,0.181818182,F
1,RGYRRYYGBRBGB,0.384615385,F
1,GBYYBGBRBRG,0.090909091,F
1,GYGYRYRRBBYGGG,0.142857143,F
1,GBRBBRGYRGRYY,0.384615385,F
1,BGYRRGBYGB,0.090909091,F
1,YRGYYRGBBRY,0.090909091,F
1,GBGYBRGYRYR,0,F
1,YRYBGGYRYBB,0.090909091,F
1,YRGBGRGRBY,0,F
1,YGRBGRBGYGRY,0.416666667,F
1,BRBRGYGBRGY,0.333333333,F
1,YGBGYYGBGRGRB,0.307692308,F
1,YRYGRGBBRRGB,0.307692308,F
1,GBYRBBYGRGR,0.090909091,F
1,GYGGGRGBRGRR,0.076923077,F
1,BRGRRBRGBRYYY,0.153846154,F
1,YRBBBRGYGRR,0,F
1,RYBGBBRRYR,0.1,F
1,GYBYGGBYGRR,0.090909091,F
1,YRGGRGYBR,0.1,F
1,GBGBRRYBGYG,0,F
1,YGYGBGBRRY,0,F
1,GBGYRGGBYBR,0.363636364,F
1,GBRGYGYBRGG,0.090909091,F
1,YBRGGBYGRRB,0.272727273,F
1,GGYYBGBRRY,0,F
1,RGBRYBRBRGYGY,0.538461538,F
1,GBGBRGRYGRY,0.272727273,F
1,GRYRRGBGBRYRY,0,F
1,RGYGYBGGRYR,0.272727273,F
1,GGYYBYBGYRRR,0,F
1,BYRYYBRYRGBG,0.25,F
1,YRGBGRBRGB,0.272727273,F
1,GBGRGYRYBYBG,0.333333333,F
1,RBGGYYBGYRBRR,0.230769231,F
1,GBRGYGYGRBRGRB,0.571428571,F
1,RGRRYYGYRGBB,0,F
1,RGRYRYYBGYR,0.272727273,F
2,RBGBYGYGRBRB,0.166666667,F
2,YYGGYBRYGGR,0.357142857,F
2,GBGRBGRGYGY,0.545454545,F
2,GYGYGBGRGBY,0.153846154,F
2,GBRGGBRGRRY,0.416666667,F
2,GYRGRGYBRY,0.5,F
2,RYRYGYRBYG,0.461538462,F
2,GBGBYGRRY,0.333333333,F
2,GGRYRYBRBRYRGR,0.5,F
2,YYBRBYRYRBBGBB,0.357142857,F
2,YBRGGYYBRGYBRGGR,0.1875,F
2,GBGRRGBYGBY,0.454545455,F
2,RRGGYBGBR,0.272727273,F
2,GBBBYRGRGRRR,0.2,F
2,GBYRYBYRGG,0.090909091,F
2,GYBGRBYRYYG,0.454545455,F
2,RBGYGYBGYR,0.272727273,F
2,YRBBGRYRGG,0.545454545,F
2,RGYYBRGYRYY,0.4,F
2,YRYRRGRBRG,0.25,F
2,GBGBBYRYRR,0,F
2,RRGGBYGYRGY,0.272727273,F
2,RGYRRGYBRGBRR,0.384615385,F
2,GBYYBGBRRRG,0.363636364,F
2,GYGYRBRRBBYGG,0.307692308,F
2,GBRBBRGY,0.444444444,F
2,BGYGRRGBYGB,0.416666667,F
2,YRGYYRGBBRG,0.545454545,F
2,GBGYBRGYRYR,0.272727273,F
2,YRYBGGYRYYB,0.384615385,F
2,YRGBGRGRBY,0.416666667,F
2,YGRBGBRG,0.4,F
2,BYBRRGYRGBRG,0.5,F
2,YGBGYYGRGBRG,0.583333333,F
2,YRYRGYGBBBRRG,0.5,F
2,GBYRBBYGRG,0.230769231,F
2,GYGYGGRGBRGRR,0.384615385,F
2,BRGRBRRGBRYYY,0.142857143,F
2,YRBBBRGYGRR,0.454545455,F
2,RYBGBBRYYR,0.2,F
2,GGBYGGBYGRR,0.363636364,F
2,YRGGRGYBBR,0.363636364,F
2,GBGBRRYBGYG,0.461538462,F
2,YGYGBGBRRY,0.363636364,F
2,GBGBGYRGGBY,0.384615385,F
2,GBRGYGYBRRG,0.636363636,F
2,YRBGGBRGRRB,0.272727273,F
2,GGYYBGBRRY,0.636363636,F
2,RGBYRYR,0,F
2,GBGBRGRY,0,F
2,GRYRRGBGBRYRY,0.384615385,F
2,RGYGYBGG,0.444444444,F
2,GGYYBYBGYRRR,0.230769231,F
2,BYRYRBRYYGRG,0.5,F
2,YRGBGBRBBGR,0.307692308,F
2,GBGRYYRYGBRG,0.25,F
2,RGGGYBGYBRR,0.333333333,F
2,GBGYBGYG,0,F
2,RGRRYYGYRGBB,0.333333333,F
2,RGRBRYRRGYR,0.461538462,F
3,RBYGYGRBRB,0.2,F
3,YYGGYBYRYBRYGY,0.214285714,F
3,GRBGGRBYYG,0.181818182,F
3,GYGYGBGRGBRGY,0.230769231,F
3,GBGRGBRRGRYG,0.166666667,F
3,GYGYGRGYRGBG,0.166666667,F
3,RYRGRYGBBRYGR,0.384615385,F
3,GBGBYGYYR,0.222222222,F
3,RGRGGRYRYBRGR,0.307692308,F
3,YBYBBRBRYBRGBB,0.357142857,F
3,YBRGGYBRGYYBRGR,0.4,F
3,GBGBBGRYBG,0.4,F
3,RRGGYBRGYRR,0.272727273,F
3,GBGBBBYRYGRGRRR,0.4,F
3,GBYRYBYRBGG,0.181818182,F
3,GYBGGRGYRB,0.1,F
3,RBGYGYRYGBR,0.363636364,F
3,YRGBYRGYGRR,0.454545455,F
3,RGYBRGYYRYRYBYY,0.266666667,F
3,YRYRRBRGRBGG,0.166666667,F
3,GBGBBYRYRR,0,F
3,RGRGBYGRRGY,0.272727273,F
3,RYRGRRGYBRBGR,0.461538462,F
3,GBYYBYGRBRR,0.272727273,F
3,GYGYRBRRBGGYY,0.307692308,F
3,GBRBGGYGR,0.444444444,F
3,YGBGRYRRGBYG,0.5,F
3,RYGRGGYBRBG,0.272727273,F
3,GBGYBRYRBB,0.5,F
3,YRYGYYBRBGYYB,0.461538462,F
3,YRGBGBBRYGRR,0.583333333,F
3,YGRBGRGYYG,0.2,F
3,BRGBRYRGB,0.111111111,F
3,YGYGGBRGYGR,0.181818182,F
3,RYRGRYYGBGGGRR,0.285714286,F
3,GBYRBYGGBYGRG,0.307692308,F
3,GYRYGGYYRGRBR,0.461538462,F
3,BRGRBRRRGYRYYY,0.357142857,F
3,RYRBBBGRYBR,0.272727273,F
3,RYGBBGRYYR,0.3,F
3,GGYBGGYBGRR,0.166666667,F
3,RYGRGRGYBRR,0.454545455,F
3,GBGYGBBYRYGRG,0.384615385,F
3,YGYGYBRBGRR,0.363636364,F
3,GBGBBYRYGBRGG,0.230769231,F
3,RYBRBRGRYG,0.3,F
3,YRBGGRBRYRR,0.272727273,F
3,YYGGBGBRBGG,0.363636364,F
3,RGBYRYR,0.428571429,F
3,GBGBRGRY,0.25,F
3,GRYRRGBYGR,0.3,F
3,RYRGYGGBG,0.111111111,F
3,GGYYBYBRBGRRR,0.307692308,F
3,RBRYBRBYBRGR,0.5,F
3,YRGBGBBGRRBYR,0.461538462,F
3,GBGYYRGBYG,0.5,F
3,RGRGGGYBRBRR,0.333333333,F
3,GBGYBGYG,0.125,F
3,RGRYYRRGRBB,0.272727273,F
3,RBRGRYYRYBRGR,0.384615385,F
4,RBYGYGBB,0.25,F
4,YYGGYBYBRYGYY,0.307692308,F
4,GRBGGRBYRGG,0.272727273,F
4,GYGYGBBRBRY,0.272727273,F
4,GBRGRRGRYG,0.272727273,F
4,GYGYGRGRGBGG,0.083333333,F
4,RYGYRBBGR,0.444444444,F
4,GBGBYRYRR,0,F
4,RGRGRRYBGBGR,0.333333333,F
4,YBYBRRYBYRG,0.083333333,F
4,YBRGYGYBRYY,0.545454545,F
4,GBGGBYRRG,0.222222222,F
4,RRGGYRGYBRG,0.333333333,F
4,GBGBYYBYRRR,0.25,F
4,GBYRYRBGG,0.4,F
4,GYBGGRGYR,0.222222222,F
4,RBGYGYR,0.125,F
4,YRYGRBGYGR,0.4,F
4,RGYBRRGYRYRYY,0.3125,F
4,YRYRRBRGBRGG,0.25,F
4,GBGBBYRYRR,0,F
4,RGRGBYRG,0,F
4,RYRGBGRRYR,0.5,F
4,GBYYBGRR,0.111111111,F
4,GYGYRBRRGYGG,0.25,F
4,GBGRGGRYR,0.333333333,F
4,GYBGRRGBRY,0.1,F
4,RYGRGGBYB,0.444444444,F
4,GYBGBYBRR,0.222222222,F
4,YGRYBBGY,0,F
4,RGYBYRRGYG,0.181818182,F
4,YGRBGRGY,0,F
4,BRGBRYRG,0.333333333,F
4,YGYGGBRYGY,0.181818182,F
4,RYRYBGBGGRRR,0,F
4,GBYGGBYRG,0.111111111,F
4,GYGGRYBRR,0.555555556,F
4,BRGRRGBRYRYY,0.333333333,F
4,RYRBBGYR,0.375,F
4,RYGBYYRYR,0.444444444,F
4,GGYBGGYBGRGG,0,F
4,RYGBYGRR,0.375,F
4,GBYGGYBYRGG,0.454545455,F
4,GYGYBYRR,0,F
4,GBGBBYRYBR,0.3,F
4,RYBRGRGG,0.2,F
4,YRBGGRYBBRR,0.363636364,F
4,YYGYBGRRG,0.555555556,F
4,RGBRYGY,0,F
4,GBGBRYRG,0,F
4,GRYRBYYGR,0.333333333,F
4,RYRGYGBBG,0.555555556,F
4,GGYYGYBBRR,0,F
4,RYRRBYRBGY,0.4,F
4,YRGBYGYYGRY,0.454545455,F
4,GBYGGBRY,0.272727273,F
4,RGRGYGBBR,0.363636364,F
4,GBGYBGG,0.375,F
4,RGRYYRGBR,0.222222222,F
4,RBRGYYBRBRGGY,0.538461538,F
5,RGYBYGBB,0.125,F
5,YYGGYBRYBYYGG,0.461538462,F
5,GGRBGGRBRYG,0,F
5,GYGGYBRBBRY,0.181818182,F
5,GBRGBRRGBYY,0,F
5,GYGYGRGRGBRG,0.083333333,F
5,RYGBRYG,0,F
5,GBGBYRYRR,0,F
5,RGRGRRGBYRBG,0.416666667,F
5,YBYBRRYBYBRG,0.25,F
5,YBYBRGYGRRB,0.090909091,F
5,GBGGBRYRR,0.272727273,F
5,RRGGRRYBRGYB,0.25,F
5,GBGBYGGYBRRR,0.166666667,F
5,GBYRRGRGBG,0.1,F
5,GYBGGRYG,0.25,F
5,RBRGYGYR,0.125,F
5,YRYRGBRGYG,0.3,F
5,RGYBRGRRGYRRGYRY,0.4375,F
5,YRYRRBGBBG,0.2,F
5,GBGBBYRYRR,0.2,F
5,RGRGBYRG,0,F
5,RYRYRGGBRY,0,F
5,GBYYGBGRR,0.111111111,F
5,GYGYRRBGGYGG,0.25,F
5,GBGBGGRGY,0.111111111,F
5,GYBGRRGBY,0.333333333,F
5,RYGRYYGBG,0.111111111,F
5,GYBYGYBRR,0.111111111,F
5,YGRYBBGY,0.25,F
5,RGYBBRGRGYG,0.363636364,F
5,YGRBGRGY,0,F
5,BRGBRYGBR,0.222222222,F
5,YGYGGYRBYGY,0.454545455,F
5,RYRYBGBGGRRR,0.076923077,F
5,GBYGGBYRR,0,F
5,GGYRYYGB,0.375,F
5,BRGRRBRGY,0,F
5,RYRYYGBR,0.125,F
5,RYGBRRYGB,0.111111111,F
5,GGYBGGYBGRGG,0,F
5,RYBGYBRR,0.125,F
5,GGBYGBYRR,0.111111111,F
5,GYGYBYRR,0,F
5,GBGGBYRGYR,0.5,F
5,RGRYBRGRGG,0,F
5,YRBBGGRYYB,0.2,F
5,YYBGRGYYG,0.333333333,F
5,RGBRYGY,0.142857143,F
5,GBGBRYRG,0,F
5,GRYGBBYG,0.375,F
5,YRYGGBGGR,0.111111111,F
5,GGYYGYBBRR,0.272727273,F
5,RYRRYBRGB,0.333333333,F
5,YRGBYRGYB,0.333333333,F
5,GGBYGGBYRGY,0.090909091,F
5,RGRGYRGYBGB,0.363636364,F
5,GBGBYYGB,0,F
5,RGRGYYRGB,0.111111111,F
5,BRBGYYRGB,0.222222222,F
6,RGYBYGB,0.428571429,F
6,GGYYGYBRGYBGG,0.230769231,F
6,GGRBGGRBRYG,0.181818182,F
6,GYGGYBRRBR,0.3,F
6,GBRGBRRGBYY,0.272727273,F
6,GYGYGRGRGBG,0.090909091,F
6,RYGBRYG,0,F
6,GBGBYRYRR,0,F
6,RGRGRRY,0.25,F
6,YBYBRGYBYG,0.333333333,F
6,YBYBRGYGRB,0.363636364,F
6,GBGBGGYRYRR,0.25,F
6,RRGGRGYBRG,0,F
6,GBGBYGBRRR,0.2,F
6,GBYRRGRGB,0.333333333,F
6,GYBGGYRG,0,F
6,RBRGYGY,0.285714286,F
6,YRYRGBGR,0,F
6,RGBRGYGRGRG,0.363636364,F
6,YRYRRGBGBB,0.3,F
6,GBGBBRYR,0.25,F
6,RGRGBYRG,0.25,F
6,RYRYRGGBRY,0.2,F
6,GBYYGBRR,0,F
6,GYGYRBRYGG,0.3,F
6,GBGBGGRY,0.25,F
6,GYBGRRYG,0,F
6,RYGRYYBG,0.125,F
6,GYBYGBRR,0.375,F
6,YGRYYBGR,0,F
6,RGYBRRGYBY,0.2,F
6,YGRBGRGY,0.375,F
6,BRGBRYG,0.285714286,F
6,YGYGYYGRB,0.272727273,F
6,RYRYBGBGBGRRR,0.076923077,F
6,GBYGGBYRR,0.222222222,F
6,GGYRYRYY,0,F
6,BRGRRBRGY,0.444444444,F
6,RYRYYGB,0.142857143,F
6,RYGBRRGB,0.5,F
6,GGYBGGYBGRGG,0.166666667,F
6,RYBGYBGR,0.25,F
6,GGBYGBRR,0,F
6,GYGYBYRR,0.375,F
6,GGBGRYGR,0.333333333,F
6,RGRYBRGRGG,0.4,F
6,YRBBGGRY,0.625,F
6,YYBGRYGB,0,F
6,RGBRYGB,0.428571429,F
6,GBGBRYRG,0.25,F
6,RYGGBBY,0.142857143,F
6,YRYGGBGR,0.375,F
6,GGYYGGYBRBR,0.181818182,F
6,RYRRYRBG,0.125,F
6,YRGYBRGY,0.25,F
6,GGBYGGBYRG,0.090909091,F
6,RGYRGRGYBRG,0.363636364,F
6,GBGBYYGB,0,F
6,RGRYYRGB,0.111111111,F
6,BRBGYYGBR,0.222222222,F
7,GYBRGBG,0,F
7,GGYYGBRGYGY,0.181818182,F
7,GGRBGGRBYRG,0.307692308,F
7,GYGGBRBRR,0,F
7,GBRGBBRGYGY,0.090909091,F
7,GYGYGRGRBG,0.2,F
7,RYGBRYG,0,F
7,GBGBYRYRR,0,F
7,RGRGRYYR,0.2,F
7,YBYBRRGBRGYG,0.416666667,F
7,YBYBYRGYBYG,0.166666667,F
7,GBGBGGGBYRYR,0.083333333,F
7,RRGGRGYBRG,0.1,F
7,GBGBYGRR,0,F
7,GBYGRGRYG,0.111111111,F
7,GYBGGYRG,0,F
7,RBRBGYG,0,F
7,YRYRGBGR,0.75,F
7,RGBYGRGBGBG,0.416666667,F
7,YRYRGBGBRG,0.2,F
7,GBGBGGYR,0,F
7,RGRGBYGR,0,F
7,RYRYRGGBG,0.2,F
7,GBYYGBRR,0,F
7,GYGYRRBYGY,0,F
7,GBGBGGYR,0,F
7,GYBGRRYG,0,F
7,RYGRRYBG,0.111111111,F
7,GYBGYRRY,0.2,F
7,YGRYYBGR,0.363636364,F
7,RGYBRRGYR,0,F
7,YGRBYRYG,0.111111111,F
7,RGBRBYG,0.444444444,F
7,YGGYGYGGRBR,0,F
7,RYRYGBGBGRRR,0.230769231,F
7,GBYGBYYR,0.125,F
7,GGYRYRYY,0.111111111,F
7,BGRBGBY,0.125,F
7,RYRYGGB,0,F
7,RYGGBGR,0,F
7,GGYBGGYGGRG,0,F
7,RYBGRYBG,0.111111111,F
7,GGBYGBRR,0.111111111,F
7,GYGYGBBR,0,F
7,GGBGYRGRY,0.3,F
7,RGRRYGRGR,0,F
7,YYRYGBGR,0.25,F
7,YYBGRYGB,0.222222222,F
7,RGBGRYR,0.375,F
7,GBGBRRYR,0,F
7,RYGGBGY,0.4,F
7,GYGGBGRG,0.125,F
7,GGYYGGYGBRB,0.083333333,F
7,RYRRYGBG,0.125,F
7,YRGYRBGY,0.333333333,F
7,GGBYGGBYGRG,0,F
7,RYRGYRGBG,0.111111111,F
7,GBGBYYGB,0,F
7,RGRYYRGBG,0.111111111,F
7,BRGYGGBR,0.2,F
8,GYBRGBG,0,F
8,GGYYGYBRGYG,0.545454545,F
8,GGRBGGRBGRBYR,0.230769231,F
8,GYGGBRBRR,0.111111111,F
8,GBRGBRRGYGY,0.181818182,F
8,GYGYGRGBR,0,F
8,RYGBRYG,0.285714286,F
8,GBGBYRYRR,0,F
8,RGRGRRYBYR,0,F
8,YBYYRGRGYBY,0.272727273,F
8,YBYBYRGYBYRB,0.25,F
8,GBGBGGBYRYR,0.083333333,F
8,RRGGRGYBYG,0,F
8,GBGBYGRR,0,F
8,GBYGRGRBG,0.272727273,F
8,GYBGGYRG,0.111111111,F
8,RBRBGYG,0,F
8,GBGBYRG,0,F
8,RGBYRGRBYBYR,0.384615385,F
8,YRYRGBGBYR,0,F
8,GBGBGGYR,0,F
8,RGRGBYGR,0,F
8,RYRYRRGBGB,0.166666667,F
8,GBYYGBRR,0,F
8,GYGYRRBYGY,0.3,F
8,GBGBGGYR,0,F
8,GYBGRRYG,0.125,F
8,RYGRRYBYG,0.3,F
8,GYBGYBRRYR,0.3,F
8,YGRYGYYGRBY,0.25,F
8,RGYBRRGYR,0,F
8,YGRBYRYGY,0,F
8,GRBRBYYGR,0.3,F
8,YGGYGYGGRBR,0.545454545,F
8,RYRYGBGRBYGRR,0.1875,F
8,GBYGYYR,0,F
8,GGYGRYRYY,0.1,F
8,BGRBGBYB,0.25,F
8,RYRYGGB,0,F
8,RYGGBGR,0,F
8,GGYBGGYGGRG,0.090909091,F
8,RYBGRYBGG,0,F
8,GGBYGBYRR,0,F
8,GYGYGBBR,0.125,F
8,GGRGBRGRYR,0.4,F
8,RGRRYGRGR,0,F
8,YYRYGBRY,0,F
8,YYBYGRBGB,0.444444444,F
8,RGBRYRBR,0,F
8,GBGBRRYR,0,F
8,RYGGRBRYRR,0.5,F
8,GYGGBGRR,0,F
8,GGYYGGYGBRBR,0.142857143,F
8,RYRRGBG,0,F
8,YRGYBYRGY,0.4,F
8,GGBYGGBYGRG,0,F
8,RYRGYRYBG,0.454545455,F
8,GBGBYYGB,0,F
8,RGRYYRGBR,0.222222222,F
